1422.11,QQQ,TQQQ,SOXL,TECL,SGOV
2012-05-08,64.52,0.54,0.53,1.34,
2012-05-09,64.32,0.53,0.52,1.34,
2012-05-10,64.19,0.53,0.52,1.3,
2012-05-11,64.18,0.53,0.53,1.3,
2012-05-14,63.58,0.51,0.51,1.26,
2012-05-15,63.37,0.51,0.49,1.25,
2012-05-16,62.94,0.5,0.47,1.22,
2012-05-17,61.61,0.47,0.44,1.15,
2012-05-18,60.81,0.45,0.41,1.1,
2012-05-21,62.51,0.49,0.44,1.2,
2012-05-22,62.44,0.48,0.44,1.19,
2012-05-23,62.56,0.49,0.44,1.2,
2012-05-24,62.15,0.48,0.42,1.16,
2012-05-25,62.07,0.48,0.44,1.15,
2012-05-29,62.86,0.49,0.47,1.2,
2012-05-30,62.33,0.48,0.44,1.18,
2012-05-31,62.06,0.47,0.43,1.16,
2012-06-01,60.41,0.44,0.38,1.06,
2012-06-04,60.87,0.45,0.37,1.07,
2012-06-05,61.12,0.45,0.4,1.09,
2012-06-06,62.52,0.48,0.44,1.18,
2012-06-07,62.27,0.48,0.42,1.16,
2012-06-08,62.87,0.49,0.44,1.2,
2012-06-11,61.81,0.47,0.41,1.13,
2012-06-12,62.56,0.48,0.44,1.17,
2012-06-13,62.13,0.47,0.42,1.15,
2012-06-14,62.36,0.48,0.42,1.15,
2012-06-15,62.99,0.5,0.44,1.2,
2012-06-18,63.58,0.51,0.46,1.22,
2012-06-19,64.24,0.53,0.48,1.25,
2012-06-20,64.29,0.53,0.49,1.26,
2012-06-21,62.69,0.49,0.43,1.16,
2012-06-22,63.35,0.5,0.45,1.2,
2012-06-25,62.13,0.47,0.41,1.12,
2012-06-26,62.52,0.48,0.41,1.13,
2012-06-27,62.9,0.49,0.43,1.15,
2012-06-28,62.2,0.47,0.42,1.11,
2012-06-29,64.16,0.52,0.47,1.21,
2012-07-02,64.35,0.52,0.47,1.23,
2012-07-03,64.89,0.54,0.49,1.25,
2012-07-05,64.93,0.54,0.48,1.26,
2012-07-06,64.12,0.52,0.44,1.2,
2012-07-09,64.0,0.52,0.43,1.19,
2012-07-10,63.37,0.5,0.4,1.15,
2012-07-11,63.02,0.49,0.38,1.14,
2012-07-12,62.43,0.48,0.37,1.1,
2012-07-13,63.38,0.5,0.38,1.15,
2012-07-16,63.2,0.5,0.36,1.14,
2012-07-17,63.53,0.5,0.36,1.15,
2012-07-18,64.39,0.52,0.39,1.21,
2012-07-19,65.1,0.54,0.42,1.25,
2012-07-20,64.24,0.52,0.4,1.21,
2012-07-23,63.46,0.5,0.39,1.17,
2012-07-24,62.96,0.49,0.38,1.13,
2012-07-25,62.54,0.48,0.4,1.12,
2012-07-26,63.37,0.5,0.43,1.17,
2012-07-27,64.87,0.54,0.46,1.25,
2012-07-30,64.82,0.53,0.45,1.25,
2012-07-31,64.8,0.53,0.46,1.27,
2012-08-01,64.61,0.53,0.46,1.25,
2012-08-02,64.38,0.52,0.46,1.23,
2012-08-03,65.6,0.55,0.48,1.3,
2012-08-06,66.1,0.56,0.49,1.32,
2012-08-07,66.65,0.58,0.52,1.35,
2012-08-08,66.62,0.58,0.53,1.36,
2012-08-09,66.82,0.58,0.54,1.37,
2012-08-10,66.86,0.58,0.55,1.38,
2012-08-13,67.02,0.59,0.53,1.39,
2012-08-14,67.05,0.59,0.52,1.38,
2012-08-15,67.22,0.59,0.53,1.38,
2012-08-16,68.02,0.61,0.56,1.44,
2012-08-17,68.32,0.62,0.55,1.46,
2012-08-20,68.42,0.62,0.53,1.47,
2012-08-21,68.15,0.62,0.53,1.44,
2012-08-22,68.43,0.62,0.52,1.45,
2012-08-23,67.87,0.61,0.51,1.41,
2012-08-24,68.29,0.62,0.52,1.43,
2012-08-27,68.4,0.62,0.51,1.44,
2012-08-28,68.4,0.62,0.51,1.43,
2012-08-29,68.4,0.62,0.51,1.44,
2012-08-30,67.71,0.61,0.49,1.39,
2012-08-31,68.16,0.62,0.51,1.42,
2012-09-04,68.09,0.62,0.5,1.42,
2012-09-05,68.02,0.61,0.48,1.42,
2012-09-06,69.53,0.65,0.54,1.51,
2012-09-07,69.43,0.65,0.53,1.51,
2012-09-10,68.54,0.63,0.5,1.46,
2012-09-11,68.43,0.62,0.51,1.47,
2012-09-12,68.63,0.63,0.51,1.49,
2012-09-13,69.56,0.65,0.52,1.55,
2012-09-14,70.18,0.67,0.54,1.58,
2012-09-17,70.21,0.67,0.53,1.58,
2012-09-18,70.27,0.67,0.52,1.58,
2012-09-19,70.4,0.68,0.51,1.59,
2012-09-20,70.33,0.68,0.5,1.58,
2012-09-21,70.15,0.68,0.5,1.58,
2012-09-24,69.74,0.66,0.48,1.55,
2012-09-25,68.76,0.64,0.44,1.49,
2012-09-26,68.2,0.62,0.43,1.46,
2012-09-27,69.14,0.65,0.46,1.52,
2012-09-28,68.57,0.63,0.45,1.48,
2012-10-01,68.47,0.63,0.45,1.47,
2012-10-02,68.67,0.63,0.45,1.48,
2012-10-03,69.11,0.64,0.45,1.5,
2012-10-04,69.35,0.65,0.46,1.51,
2012-10-05,68.98,0.64,0.45,1.49,
2012-10-08,68.35,0.62,0.44,1.44,
2012-10-09,67.26,0.59,0.42,1.39,
2012-10-10,66.92,0.58,0.4,1.37,
2012-10-11,66.71,0.58,0.4,1.36,
2012-10-12,66.68,0.58,0.4,1.35,
2012-10-15,67.17,0.59,0.41,1.37,
2012-10-16,68.12,0.62,0.44,1.43,
2012-10-17,68.08,0.62,0.44,1.41,
2012-10-18,67.29,0.59,0.43,1.36,
2012-10-19,65.68,0.55,0.39,1.26,
2012-10-22,66.02,0.56,0.39,1.29,
2012-10-23,65.39,0.54,0.39,1.25,
2012-10-24,65.16,0.54,0.38,1.23,
2012-10-25,65.16,0.54,0.39,1.22,
2012-10-26,65.35,0.54,0.4,1.22,
2012-10-31,64.95,0.53,0.4,1.21,
2012-11-01,65.87,0.56,0.44,1.27,
2012-11-02,65.17,0.54,0.41,1.22,
2012-11-05,65.6,0.55,0.43,1.24,
2012-11-06,65.72,0.55,0.45,1.26,
2012-11-07,64.17,0.51,0.42,1.16,
2012-11-08,63.16,0.49,0.4,1.11,
2012-11-09,63.43,0.49,0.4,1.13,
2012-11-12,63.42,0.49,0.4,1.12,
2012-11-13,62.98,0.48,0.39,1.1,
2012-11-14,62.24,0.47,0.38,1.07,
2012-11-15,62.03,0.46,0.36,1.05,
2012-11-16,62.3,0.47,0.36,1.06,
2012-11-19,63.78,0.5,0.38,1.14,
2012-11-20,63.8,0.5,0.38,1.13,
2012-11-21,63.93,0.5,0.38,1.14,
2012-11-23,64.9,0.53,0.4,1.2,
2012-11-26,65.18,0.53,0.41,1.21,
2012-11-27,64.96,0.53,0.4,1.19,
2012-11-28,65.52,0.54,0.42,1.21,
2012-11-29,65.91,0.55,0.42,1.23,
2012-11-30,65.8,0.55,0.42,1.23,
2012-12-03,65.67,0.55,0.41,1.22,
2012-12-04,65.63,0.54,0.42,1.21,
2012-12-05,64.9,0.53,0.42,1.18,
2012-12-06,65.32,0.54,0.43,1.2,
2012-12-07,64.93,0.53,0.43,1.18,
2012-12-10,65.12,0.53,0.44,1.19,
2012-12-11,65.97,0.55,0.47,1.24,
2012-12-12,65.83,0.55,0.46,1.23,
2012-12-13,65.31,0.54,0.45,1.21,
2012-12-14,64.69,0.52,0.44,1.17,
2012-12-17,65.55,0.54,0.45,1.21,
2012-12-18,66.55,0.57,0.47,1.27,
2012-12-19,66.26,0.56,0.47,1.25,
2012-12-20,66.26,0.56,0.47,1.26,
2012-12-21,65.2,0.54,0.45,1.22,
2012-12-24,65.07,0.54,0.45,1.21,
2012-12-26,64.5,0.52,0.44,1.19,
2012-12-27,64.4,0.52,0.43,1.19,
2012-12-28,63.78,0.51,0.43,1.15,
2012-12-31,65.13,0.54,0.45,1.22,
2013-01-02,67.2,0.59,0.51,1.33,
2013-01-03,66.85,0.58,0.5,1.3,
2013-01-04,66.63,0.58,0.49,1.29,
2013-01-07,66.65,0.58,0.49,1.28,
2013-01-08,66.52,0.57,0.47,1.27,
2013-01-09,66.77,0.58,0.49,1.27,
2013-01-10,67.17,0.59,0.51,1.29,
2013-01-11,67.26,0.59,0.52,1.3,
2013-01-14,66.96,0.58,0.51,1.27,
2013-01-15,66.63,0.57,0.5,1.25,
2013-01-16,66.9,0.58,0.52,1.26,
2013-01-17,67.22,0.59,0.55,1.28,
2013-01-18,67.07,0.59,0.54,1.27,
2013-01-22,67.18,0.59,0.54,1.28,
2013-01-23,67.59,0.6,0.56,1.32,
2013-01-24,66.66,0.57,0.54,1.25,
2013-01-25,67.0,0.58,0.56,1.26,
2013-01-28,67.15,0.59,0.57,1.27,
2013-01-29,67.16,0.59,0.56,1.27,
2013-01-30,67.02,0.58,0.56,1.26,
2013-01-31,66.87,0.58,0.55,1.27,
2013-02-01,67.66,0.6,0.58,1.31,
2013-02-04,66.48,0.57,0.56,1.26,
2013-02-05,67.46,0.59,0.58,1.31,
2013-02-06,67.24,0.59,0.59,1.3,
2013-02-07,67.3,0.59,0.58,1.3,
2013-02-08,67.99,0.61,0.6,1.33,
2013-02-11,68.01,0.61,0.6,1.34,
2013-02-12,67.73,0.6,0.61,1.33,
2013-02-13,67.97,0.61,0.61,1.33,
2013-02-14,67.95,0.61,0.63,1.32,
2013-02-15,67.75,0.6,0.62,1.31,
2013-02-19,68.24,0.61,0.64,1.34,
2013-02-20,67.19,0.59,0.6,1.28,
2013-02-21,66.47,0.57,0.57,1.25,
2013-02-22,67.14,0.58,0.6,1.3,
2013-02-25,66.31,0.56,0.57,1.24,
2013-02-26,66.56,0.57,0.58,1.27,
2013-02-27,67.24,0.59,0.61,1.3,
2013-02-28,67.1,0.58,0.62,1.29,
2013-03-01,67.38,0.59,0.6,1.3,
2013-03-04,67.68,0.6,0.6,1.31,
2013-03-05,68.68,0.62,0.63,1.36,
2013-03-06,68.51,0.62,0.63,1.36,
2013-03-07,68.69,0.63,0.64,1.37,
2013-03-08,68.77,0.63,0.64,1.38,
2013-03-11,68.97,0.63,0.65,1.39,
2013-03-12,68.72,0.62,0.66,1.37,
2013-03-13,68.63,0.62,0.66,1.37,
2013-03-14,68.86,0.63,0.67,1.4,
2013-03-15,68.51,0.62,0.64,1.38,
2013-03-18,68.36,0.62,0.61,1.38,
2013-03-19,68.23,0.62,0.61,1.38,
2013-03-20,68.71,0.63,0.63,1.39,
2013-03-21,67.93,0.61,0.6,1.35,
2013-03-22,68.59,0.62,0.62,1.38,
2013-03-25,68.34,0.62,0.62,1.37,
2013-03-26,68.71,0.63,0.63,1.39,
2013-03-27,68.8,0.63,0.64,1.38,
2013-03-28,68.97,0.63,0.65,1.39,
2013-04-01,68.5,0.62,0.61,1.36,
2013-04-02,69.04,0.64,0.59,1.38,
2013-04-03,68.41,0.62,0.56,1.35,
2013-04-04,68.43,0.62,0.58,1.35,
2013-04-05,67.86,0.61,0.57,1.31,
2013-04-08,68.22,0.61,0.59,1.33,
2013-04-09,68.68,0.63,0.61,1.36,
2013-04-10,70.02,0.66,0.65,1.43,
2013-04-11,69.99,0.66,0.64,1.42,
2013-04-12,69.94,0.66,0.63,1.4,
2013-04-15,68.56,0.62,0.59,1.33,
2013-04-16,69.47,0.65,0.62,1.38,
2013-04-17,68.11,0.61,0.56,1.3,
2013-04-18,67.17,0.58,0.54,1.25,
2013-04-19,68.09,0.61,0.56,1.26,
2013-04-22,68.79,0.63,0.57,1.28,
2013-04-23,69.45,0.64,0.61,1.33,
2013-04-24,69.42,0.64,0.63,1.33,
2013-04-25,69.79,0.65,0.65,1.35,
2013-04-26,69.57,0.65,0.63,1.35,
2013-04-29,70.21,0.66,0.66,1.4,
2013-04-30,70.72,0.68,0.68,1.45,
2013-05-01,70.39,0.67,0.66,1.42,
2013-05-02,71.28,0.69,0.68,1.47,
2013-05-03,72.12,0.72,0.7,1.51,
2013-05-06,72.4,0.73,0.72,1.53,
2013-05-07,72.36,0.73,0.72,1.52,
2013-05-08,72.71,0.74,0.74,1.56,
2013-05-09,72.61,0.74,0.76,1.55,
2013-05-10,73.05,0.75,0.78,1.56,
2013-05-13,73.14,0.75,0.75,1.55,
2013-05-14,73.52,0.76,0.77,1.57,
2013-05-15,73.67,0.77,0.79,1.58,
2013-05-16,73.59,0.76,0.77,1.6,
2013-05-17,74.3,0.79,0.8,1.65,
2013-05-20,74.19,0.78,0.8,1.65,
2013-05-21,74.27,0.79,0.79,1.64,
2013-05-22,73.62,0.77,0.76,1.59,
2013-05-23,73.45,0.76,0.76,1.58,
2013-05-24,73.41,0.76,0.76,1.57,
2013-05-28,73.89,0.77,0.78,1.6,
2013-05-29,73.54,0.76,0.79,1.58,
2013-05-30,73.93,0.77,0.82,1.61,
2013-05-31,73.25,0.75,0.8,1.57,
2013-06-03,73.38,0.76,0.8,1.59,
2013-06-04,73.0,0.74,0.81,1.57,
2013-06-05,72.05,0.72,0.77,1.52,
2013-06-06,72.4,0.73,0.77,1.54,
2013-06-07,73.39,0.76,0.8,1.58,
2013-06-10,73.42,0.76,0.82,1.59,
2013-06-11,72.69,0.73,0.76,1.54,
2013-06-12,71.85,0.71,0.74,1.5,
2013-06-13,72.76,0.73,0.78,1.56,
2013-06-14,72.28,0.72,0.77,1.53,
2013-06-17,72.98,0.74,0.81,1.57,
2013-06-18,73.58,0.76,0.84,1.6,
2013-06-19,72.76,0.73,0.82,1.55,
2013-06-20,71.03,0.68,0.74,1.44,
2013-06-21,70.43,0.67,0.75,1.42,
2013-06-24,69.73,0.65,0.7,1.36,
2013-06-25,70.24,0.66,0.75,1.4,
2013-06-26,70.87,0.68,0.76,1.43,
2013-06-27,71.17,0.69,0.77,1.44,
2013-06-28,71.27,0.69,0.78,1.42,
2013-07-01,71.71,0.71,0.78,1.45,
2013-07-02,71.74,0.71,0.78,1.46,
2013-07-03,72.03,0.72,0.79,1.48,
2013-07-05,72.58,0.73,0.82,1.51,
2013-07-08,72.65,0.73,0.77,1.51,
2013-07-09,73.09,0.75,0.8,1.52,
2013-07-10,73.51,0.76,0.82,1.54,
2013-07-11,74.97,0.81,0.88,1.62,
2013-07-12,75.3,0.82,0.89,1.62,
2013-07-15,75.47,0.82,0.89,1.63,
2013-07-16,75.37,0.82,0.9,1.64,
2013-07-17,75.56,0.83,0.9,1.64,
2013-07-18,75.37,0.82,0.88,1.63,
2013-07-19,74.59,0.79,0.87,1.55,
2013-07-22,74.81,0.8,0.87,1.56,
2013-07-23,74.26,0.78,0.86,1.54,
2013-07-24,74.5,0.79,0.81,1.57,
2013-07-25,74.97,0.8,0.82,1.57,
2013-07-26,75.37,0.82,0.8,1.58,
2013-07-29,75.23,0.81,0.79,1.58,
2013-07-30,75.63,0.83,0.82,1.6,
2013-07-31,75.77,0.83,0.83,1.59,
2013-08-01,76.54,0.86,0.87,1.64,
2013-08-02,76.97,0.87,0.86,1.65,
2013-08-05,77.02,0.87,0.85,1.67,
2013-08-06,76.56,0.86,0.83,1.64,
2013-08-07,76.42,0.85,0.81,1.63,
2013-08-08,76.8,0.86,0.81,1.65,
2013-08-09,76.49,0.85,0.8,1.62,
2013-08-12,76.67,0.86,0.81,1.65,
2013-08-13,77.1,0.87,0.83,1.68,
2013-08-14,76.81,0.86,0.8,1.68,
2013-08-15,75.51,0.82,0.74,1.6,
2013-08-16,75.48,0.82,0.75,1.59,
2013-08-19,75.35,0.81,0.73,1.58,
2013-08-20,75.68,0.83,0.75,1.59,
2013-08-21,75.42,0.82,0.73,1.57,
2013-08-22,76.16,0.84,0.76,1.6,
2013-08-23,76.67,0.86,0.76,1.63,
2013-08-26,76.71,0.86,0.75,1.61,
2013-08-27,75.14,0.8,0.7,1.52,
2013-08-28,75.43,0.82,0.72,1.53,
2013-08-29,75.96,0.83,0.75,1.55,
2013-08-30,75.47,0.82,0.73,1.53,
2013-09-03,75.9,0.83,0.74,1.53,
2013-09-04,76.71,0.86,0.8,1.58,
2013-09-05,76.84,0.86,0.82,1.58,
2013-09-06,76.93,0.86,0.81,1.58,
2013-09-09,77.83,0.89,0.84,1.64,
2013-09-10,78.21,0.91,0.89,1.67,
2013-09-11,78.06,0.9,0.88,1.65,
2013-09-12,78.01,0.9,0.87,1.65,
2013-09-13,78.06,0.9,0.88,1.65,
2013-09-16,77.85,0.89,0.89,1.64,
2013-09-17,78.37,0.91,0.91,1.67,
2013-09-18,79.31,0.95,0.93,1.73,
2013-09-19,79.5,0.95,0.92,1.74,
2013-09-20,78.99,0.94,0.91,1.7,
2013-09-23,78.83,0.94,0.89,1.71,
2013-09-24,78.83,0.94,0.91,1.7,
2013-09-25,78.56,0.93,0.91,1.68,
2013-09-26,79.17,0.95,0.91,1.7,
2013-09-27,79.07,0.94,0.89,1.67,
2013-09-30,78.88,0.94,0.89,1.64,
2013-10-01,79.68,0.97,0.92,1.69,
2013-10-02,79.65,0.96,0.92,1.69,
2013-10-03,78.72,0.93,0.91,1.64,
2013-10-04,79.4,0.96,0.93,1.67,
2013-10-07,78.74,0.93,0.91,1.64,
2013-10-08,77.22,0.88,0.87,1.56,
2013-10-09,76.98,0.87,0.86,1.58,
2013-10-10,78.61,0.92,0.92,1.66,
2013-10-11,79.23,0.95,0.93,1.7,
2013-10-14,79.79,0.96,0.95,1.72,
2013-10-15,79.48,0.95,0.92,1.69,
2013-10-16,80.38,0.99,0.95,1.74,
2013-10-17,80.84,1.0,0.97,1.74,
2013-10-18,82.15,1.05,0.97,1.83,
2013-10-21,82.33,1.06,0.99,1.86,
2013-10-22,82.45,1.06,0.98,1.85,
2013-10-23,81.95,1.05,0.88,1.83,
2013-10-24,82.31,1.06,0.9,1.84,
2013-10-25,82.9,1.08,0.91,1.87,
2013-10-28,82.92,1.08,0.93,1.89,
2013-10-29,83.06,1.09,0.97,1.92,
2013-10-30,82.98,1.08,0.96,1.91,
2013-10-31,82.79,1.08,0.98,1.89,
2013-11-01,82.81,1.08,0.96,1.9,
2013-11-04,82.93,1.08,0.96,1.91,
2013-11-05,83.02,1.09,0.95,1.9,
2013-11-06,83.0,1.08,0.96,1.95,
2013-11-07,81.44,1.02,0.91,1.88,
2013-11-08,82.54,1.06,0.94,1.93,
2013-11-11,82.41,1.06,0.94,1.93,
2013-11-12,82.54,1.06,0.95,1.95,
2013-11-13,83.54,1.1,0.98,2.0,
2013-11-14,83.8,1.11,0.97,1.99,
2013-11-15,83.96,1.12,0.99,2.0,
2013-11-18,83.14,1.09,0.96,1.97,
2013-11-19,82.9,1.08,0.93,1.96,
2013-11-20,82.7,1.07,0.91,1.93,
2013-11-21,83.54,1.1,0.96,1.98,
2013-11-22,83.99,1.12,0.96,1.97,
2013-11-25,84.19,1.13,0.96,1.97,
2013-11-26,84.63,1.15,0.98,1.99,
2013-11-27,85.22,1.17,1.0,2.04,
2013-11-29,85.73,1.19,1.0,2.07,
2013-12-02,85.48,1.18,0.99,2.04,
2013-12-03,85.41,1.18,1.0,2.06,
2013-12-04,85.49,1.18,0.99,2.07,
2013-12-05,85.38,1.18,1.0,2.04,
2013-12-06,86.0,1.2,1.03,2.09,
2013-12-09,86.35,1.21,1.04,2.11,
2013-12-10,86.29,1.21,1.03,2.09,
2013-12-11,85.18,1.17,1.0,2.04,
2013-12-12,84.96,1.16,0.97,1.99,
2013-12-13,84.85,1.15,0.97,1.98,
2013-12-16,85.32,1.17,1.01,2.03,
2013-12-17,85.15,1.16,1.04,2.03,
2013-12-18,86.14,1.2,1.06,2.08,
2013-12-19,85.9,1.19,1.04,2.09,
2013-12-20,86.5,1.23,1.07,2.14,
2013-12-23,87.41,1.27,1.09,2.22,
2013-12-24,87.45,1.27,1.11,2.25,
2013-12-26,87.74,1.28,1.12,2.26,
2013-12-27,87.52,1.27,1.11,2.25,
2013-12-30,87.39,1.27,1.12,2.24,
2013-12-31,87.96,1.29,1.15,2.28,
2014-01-02,87.27,1.26,1.1,2.21,
2014-01-03,86.64,1.24,1.09,2.19,
2014-01-06,86.32,1.22,1.07,2.18,
2014-01-07,87.12,1.25,1.1,2.23,
2014-01-08,87.31,1.26,1.15,2.23,
2014-01-09,87.02,1.25,1.12,2.19,
2014-01-10,87.3,1.26,1.14,2.2,
2014-01-13,86.01,1.21,1.1,2.13,
2014-01-14,87.65,1.28,1.17,2.24,
2014-01-15,88.37,1.31,1.2,2.32,
2014-01-16,88.38,1.31,1.18,2.32,
2014-01-17,87.88,1.28,1.16,2.28,
2014-01-21,88.55,1.31,1.18,2.3,
2014-01-22,88.78,1.33,1.22,2.3,
2014-01-23,88.48,1.31,1.18,2.28,
2014-01-24,86.74,1.23,1.1,2.16,
2014-01-27,85.9,1.2,1.08,2.1,
2014-01-28,85.85,1.2,1.09,2.06,
2014-01-29,84.93,1.16,1.08,2.01,
2014-01-30,86.5,1.22,1.12,2.09,
2014-01-31,86.27,1.21,1.1,2.1,
2014-02-03,84.29,1.13,1.03,1.95,
2014-02-04,84.91,1.15,1.03,1.99,
2014-02-05,84.69,1.14,1.04,1.98,
2014-02-06,85.77,1.19,1.09,2.05,
2014-02-07,87.3,1.25,1.14,2.14,
2014-02-10,87.8,1.27,1.16,2.16,
2014-02-11,88.8,1.32,1.2,2.23,
2014-02-12,88.97,1.32,1.23,2.25,
2014-02-13,89.63,1.36,1.28,2.31,
2014-02-14,89.81,1.36,1.3,2.32,
2014-02-18,90.25,1.38,1.31,2.33,
2014-02-19,89.63,1.35,1.31,2.3,
2014-02-20,90.05,1.37,1.34,2.33,
2014-02-21,89.93,1.36,1.32,2.3,
2014-02-24,90.41,1.39,1.33,2.33,
2014-02-25,90.31,1.38,1.31,2.3,
2014-02-26,90.23,1.38,1.34,2.31,
2014-02-27,90.44,1.4,1.34,2.36,
2014-02-28,90.34,1.4,1.33,2.35,
2014-03-03,89.67,1.37,1.31,2.29,
2014-03-04,90.81,1.42,1.38,2.39,
2014-03-05,91.06,1.43,1.39,2.4,
2014-03-06,90.98,1.43,1.42,2.4,
2014-03-07,90.53,1.41,1.41,2.39,
2014-03-10,90.61,1.41,1.4,2.37,
2014-03-11,90.22,1.39,1.38,2.36,
2014-03-12,90.56,1.41,1.42,2.37,
2014-03-13,89.28,1.35,1.35,2.27,
2014-03-14,88.67,1.32,1.32,2.23,
2014-03-17,89.45,1.36,1.37,2.31,
2014-03-18,90.53,1.4,1.43,2.4,
2014-03-19,90.04,1.38,1.43,2.36,
2014-03-20,90.29,1.39,1.51,2.42,
2014-03-21,89.0,1.34,1.47,2.39,
2014-03-24,88.22,1.31,1.45,2.38,
2014-03-25,88.51,1.32,1.48,2.42,
2014-03-26,87.37,1.27,1.43,2.34,
2014-03-27,86.88,1.25,1.4,2.31,
2014-03-28,87.05,1.26,1.43,2.33,
2014-03-31,87.67,1.28,1.5,2.39,
2014-04-01,89.21,1.35,1.57,2.47,
2014-04-02,89.44,1.36,1.56,2.48,
2014-04-03,88.73,1.33,1.57,2.44,
2014-04-04,86.37,1.22,1.44,2.3,
2014-04-07,85.55,1.19,1.4,2.26,
2014-04-08,86.34,1.22,1.45,2.31,
2014-04-09,87.82,1.28,1.5,2.39,
2014-04-10,85.1,1.16,1.36,2.24,
2014-04-11,84.11,1.12,1.29,2.17,
2014-04-14,84.77,1.15,1.32,2.23,
2014-04-15,85.05,1.16,1.35,2.25,
2014-04-16,86.18,1.2,1.34,2.33,
2014-04-17,86.2,1.21,1.42,2.31,
2014-04-21,86.84,1.23,1.46,2.34,
2014-04-22,87.53,1.26,1.5,2.37,
2014-04-23,86.76,1.23,1.49,2.29,
2014-04-24,87.59,1.26,1.52,2.35,
2014-04-25,86.19,1.2,1.37,2.26,
2014-04-28,86.47,1.22,1.34,2.32,
2014-04-29,87.16,1.24,1.37,2.37,
2014-04-30,87.39,1.25,1.4,2.38,
2014-05-01,87.65,1.27,1.38,2.39,
2014-05-02,87.49,1.26,1.39,2.38,
2014-05-05,87.95,1.28,1.4,2.41,
2014-05-06,86.81,1.23,1.38,2.33,
2014-05-07,86.56,1.22,1.38,2.34,
2014-05-08,86.48,1.21,1.41,2.35,
2014-05-09,86.8,1.23,1.4,2.36,
2014-05-12,88.23,1.29,1.48,2.46,
2014-05-13,88.29,1.29,1.44,2.46,
2014-05-14,87.83,1.27,1.41,2.43,
2014-05-15,87.14,1.24,1.36,2.38,
2014-05-16,87.71,1.26,1.4,2.43,
2014-05-19,88.32,1.29,1.44,2.48,
2014-05-20,88.0,1.28,1.42,2.43,
2014-05-21,88.84,1.31,1.44,2.48,
2014-05-22,89.23,1.33,1.46,2.5,
2014-05-23,89.88,1.36,1.5,2.56,
2014-05-27,91.0,1.41,1.56,2.63,
2014-05-28,90.72,1.4,1.57,2.61,
2014-05-29,91.3,1.42,1.58,2.65,
2014-05-30,91.31,1.42,1.58,2.66,
2014-06-02,91.22,1.42,1.61,2.65,
2014-06-03,91.18,1.42,1.65,2.63,
2014-06-04,91.52,1.43,1.68,2.65,
2014-06-05,92.29,1.47,1.7,2.7,
2014-06-06,92.82,1.49,1.72,2.74,
2014-06-09,92.75,1.49,1.74,2.76,
2014-06-10,92.91,1.5,1.75,2.76,
2014-06-11,92.89,1.5,1.78,2.75,
2014-06-12,92.05,1.46,1.76,2.68,
2014-06-13,92.32,1.47,1.81,2.72,
2014-06-16,92.4,1.47,1.84,2.73,
2014-06-17,92.45,1.48,1.89,2.74,
2014-06-18,92.97,1.5,1.86,2.79,
2014-06-19,92.91,1.5,1.87,2.77,
2014-06-20,92.77,1.5,1.88,2.75,
2014-06-23,92.79,1.5,1.86,2.77,
2014-06-24,92.7,1.5,1.82,2.73,
2014-06-25,93.29,1.53,1.84,2.77,
2014-06-26,93.34,1.53,1.82,2.75,
2014-06-27,93.75,1.55,1.83,2.8,
2014-06-30,93.91,1.56,1.88,2.81,
2014-07-01,94.94,1.61,1.96,2.89,
2014-07-02,95.1,1.62,1.98,2.9,
2014-07-03,95.7,1.65,2.02,2.94,
2014-07-07,95.41,1.63,1.97,2.94,
2014-07-08,94.26,1.57,1.95,2.87,
2014-07-09,94.96,1.61,1.98,2.9,
2014-07-10,94.66,1.6,1.95,2.89,
2014-07-11,95.27,1.62,1.95,2.92,
2014-07-14,95.84,1.65,1.98,2.99,
2014-07-15,95.51,1.64,1.96,2.98,
2014-07-16,95.89,1.66,2.03,3.05,
2014-07-17,94.62,1.59,1.88,2.94,
2014-07-18,96.12,1.66,1.95,3.05,
2014-07-21,96.0,1.66,1.97,3.03,
2014-07-22,96.61,1.69,2.0,3.11,
2014-07-23,97.23,1.72,1.86,3.13,
2014-07-24,97.12,1.72,1.82,3.11,
2014-07-25,96.74,1.7,1.71,3.1,
2014-07-28,96.77,1.7,1.7,3.12,
2014-07-29,96.6,1.69,1.69,3.11,
2014-07-30,96.98,1.71,1.74,3.12,
2014-07-31,95.02,1.61,1.63,2.93,
2014-08-01,94.67,1.59,1.65,2.89,
2014-08-04,95.32,1.62,1.67,2.95,
2014-08-05,94.59,1.58,1.62,2.87,
2014-08-06,94.52,1.58,1.64,2.84,
2014-08-07,94.22,1.56,1.57,2.81,
2014-08-08,94.9,1.6,1.62,2.86,
2014-08-11,95.46,1.63,1.67,2.9,
2014-08-12,95.42,1.62,1.67,2.89,
2014-08-13,96.43,1.67,1.72,2.98,
2014-08-14,96.93,1.7,1.72,2.99,
2014-08-15,97.4,1.72,1.78,3.0,
2014-08-18,98.15,1.77,1.8,3.08,
2014-08-19,98.7,1.8,1.84,3.14,
2014-08-20,98.7,1.8,1.88,3.14,
2014-08-21,98.9,1.81,1.91,3.19,
2014-08-22,99.05,1.81,1.91,3.18,
2014-08-25,99.4,1.83,1.89,3.19,
2014-08-26,99.5,1.84,1.89,3.2,
2014-08-27,99.52,1.84,1.9,3.2,
2014-08-28,99.41,1.83,1.94,3.18,
2014-08-29,99.78,1.85,1.96,3.22,
